face_images_1,face_images_2,pos_1,pos_2,trials_30.thisRepN,trials_30.thisTrialN,trials_30.thisN,trials_30.thisIndex,main_1.thisRepN,main_1.thisTrialN,main_1.thisN,main_1.thisIndex,main_2.thisRepN,main_2.thisTrialN,main_2.thisN,main_2.thisIndex,main_3.thisRepN,main_3.thisTrialN,main_3.thisN,main_3.thisIndex,main_4.thisRepN,main_4.thisTrialN,main_4.thisN,main_4.thisIndex,thisRow.t,notes,Instruction.started,text_Welcome.started,key_space.started,Instruction.stopped,key_space.keys,key_space.rt,key_space.duration,gap.started,text_gap.started,gap.stopped,plus.started,plus__.started,plus.stopped,trial_30.started,image_1.started,image_2.started,trial_resp.started,trial_30.stopped,trial_resp.keys,trial_resp.rt,trial_resp.duration,image_1.stopped,image_2.stopped,Instruction_1.started,text_instruct.started,space_resp.started,Instruction_1.stopped,space_resp.keys,space_resp.rt,space_resp.duration,gap_1.started,gap__1.started,gap_1.stopped,plus_1.started,plus__1.started,plus_1.stopped,Block_1.started,image_1_set_1.started,image_2_set_1.started,resp_1.started,Block_1.stopped,resp_1.keys,resp_1.rt,resp_1.duration,image_1_set_1.stopped,image_2_set_1.stopped,Instuct_2.started,text_block2.started,space_resp_2.started,Instuct_2.stopped,space_resp_2.keys,space_resp_2.rt,space_resp_2.duration,gap_2.started,gap__2.started,gap_2.stopped,plus_2.started,plus__2.started,plus_2.stopped,Block_2.started,image_1_set_2.started,image_2_set_2.started,resp_2.started,image_1_set_2.stopped,image_2_set_2.stopped,Block_2.stopped,resp_2.keys,resp_2.rt,resp_2.duration,Instruct_3.started,text_block3.started,space_resp_3.started,Instruct_3.stopped,space_resp_3.keys,space_resp_3.rt,space_resp_3.duration,gap_3.started,gap__3.started,gap_3.stopped,plus_3.started,plus__3.started,plus_3.stopped,Block_3.started,image_1_set_3.started,image_2_set_3.started,resp_3.started,image_1_set_3.stopped,image_2_set_3.stopped,Block_3.stopped,resp_3.keys,resp_3.rt,resp_3.duration,Instruct_4.started,text_block4.started,space_resp_4.started,Instruct_4.stopped,space_resp_4.keys,space_resp_4.rt,space_resp_4.duration,gap_4.started,gap__4.started,gap_4.stopped,plus_4.started,plus___4.started,plus_4.stopped,Block_4.started,image_1_set_4.started,image_2_set_4.started,resp_4.started,image_1_set_4.stopped,image_2_set_4.stopped,Block_4.stopped,resp_4.keys,resp_4.rt,resp_4.duration,end.started,text_3.started,text_3.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
images/18n.tiff,images/18n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",,,,,,,,,,,,,,,,,1,16,46,15,477.7144355000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.7038198000082,477.7144355000055,478.20774540001,478.2077813000069,478.2207834000001,478.40768730000127,478.4077366999991,478.4265710000036,478.4265710000036,478.4265710000036,478.9273108000052,478.9273108000052,479.2089116999996,['z'],[0.7683365999982925],[None],,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/5n.tiff,images/5n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",,,,,,,,,,,,,,,,,1,17,47,7,479.22050120000495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.2098801999964,479.22050120000495,479.71402159999707,479.7140570000047,479.7273525000055,479.9140693000081,479.9141063999996,479.93856760000926,479.93856760000926,479.93856760000926,480.4467261999962,480.4467261999962,480.76822150000953,['z'],[0.8168241999956081],[None],,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/4n.tiff,images/4n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",,,,,,,,,,,,,,,,,1,18,48,3,480.77989410000737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.76925160000974,480.77989410000737,481.2734977000073,481.2735371000017,481.2865651000029,481.4734343000018,481.4734652000043,481.49563520000083,481.49563520000083,481.49563520000083,481.9930854999984,481.9930854999984,482.10116380000545,['z'],[0.5953895999991801],[None],,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/10n.tiff,images/5n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",,,,,,,,,,,,,,,,,1,19,49,9,482.1131655000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.10211010000785,482.1131655000063,482.6063415999961,482.60637690000294,482.6193276999984,482.80622280000534,482.8062581999984,482.8258530000021,482.8258530000021,482.8258530000021,483.32598930000677,483.32598930000677,483.3940234000038,['z'],[0.5619974999863189],[None],,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/5n.tiff,images/5n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",,,,,,,,,,,,,,,,,1,20,50,22,483.4058723000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.3950290000066,483.4058723000053,483.89901629999804,483.89903960000083,483.91246380000666,484.09922570000344,484.09926590000396,484.1177897000016,484.1177897000016,484.1177897000016,484.618767100008,484.618767100008,484.80613120000635,['z'],[0.6779056000086712],[None],,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/10n.tiff,images/4n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",,,,,,,,,,,,,,,,,1,21,51,8,484.81864559999667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.80658970000513,484.81864559999667,485.31218120000267,485.31221810000716,485.3252300000022,485.51205600000685,485.51208890001,485.531953800004,485.531953800004,485.531953800004,486.03166530000453,486.03166530000453,486.13982700000633,['m'],[0.5995468000037363],[None],,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/10n.tiff,images/10n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",,,,,,,,,,,,,,,,,1,22,52,24,486.1516282000084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.1408519999968,486.1516282000084,486.6449888000061,486.6450260999991,486.6579771999968,486.84511960000964,486.84515930000634,486.86851610000303,486.86851610000303,486.86851610000303,487.36459599999944,487.36459599999944,487.55275280000933,['z'],[0.6789286999992328],[None],,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/18n.tiff,images/10n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",,,,,,,,,,,,,,,,,1,23,53,14,487.5645214999968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.5536678000062,487.5645214999968,488.05773830000544,488.05777330001,488.07101949999924,488.25789649999933,488.25793360000534,488.2764010000101,488.2764010000101,488.2764010000101,488.7773031999968,488.7773031999968,489.8984439000051,['m'],[1.6145955000101821],[None],,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/4n.tiff,images/4n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",,,,,,,,,,,,,,,,,1,24,54,19,489.9103458000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.89947600000596,489.9103458000027,490.40380549999827,490.4038443000027,490.4168250000075,490.6038387000008,490.6038743000099,490.6289049000043,490.6289049000043,490.6289049000043,491.1365242000029,491.1365242000029,491.40531460000784,['z'],[0.7668125000054715],[None],,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/18n.tiff,images/5n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",,,,,,,,,,,,,,,,,1,25,55,13,491.4164798999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.4063565999968,491.4164798999991,491.91010059999826,491.910140100008,491.9231521000038,492.10981280000124,492.10984430000826,492.1296507000079,492.1296507000079,492.1296507000079,492.62956880001,492.62956880001,492.97719220000727,['m'],[0.8336787000007462],[None],,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/4n.tiff,images/10n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",,,,,,,,,,,,,,,,,1,26,56,1,492.98932839999907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.978228100008,492.98932839999907,493.48276720001013,493.48280470000464,493.4957466000051,493.68272690000595,493.68276080000214,493.7005235999968,493.7005235999968,493.7005235999968,494.2023065000103,494.2023065000103,495.12349739999627,['m'],[1.4143679999979213],[None],,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/10n.tiff,images/18n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",,,,,,,,,,,,,,,,,1,27,57,23,495.13525059999665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.1245823000063,495.13525059999665,495.62873700000637,495.62877460000163,495.6418337000068,495.8287655000022,495.828803299999,495.8473928000021,495.8473928000021,495.8473928000021,496.34834799999953,496.34834799999953,496.7763610999973,['m'],[0.9160273000015877],[None],,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/10n.tiff,images/18n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",,,,,,,,,,,,,,,,,1,28,58,10,496.7881195000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.77736330000334,496.7881195000082,497.2814737000008,497.2815069000062,497.29455150000285,497.4813645000104,497.4813979000028,497.4989978000085,497.4989978000085,497.4989978000085,498.0010282000003,498.0010282000003,498.3494786000083,['m'],[0.8407470999954967],[None],,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/5n.tiff,images/10n.tiff,"(0.3, 0.2)","(-0.3, 0.2)",,,,,,,,,,,,,,,,,1,29,59,5,498.36094779999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.3505359999981,498.36094779999985,498.85419569999794,498.85423199999786,498.8673768000008,499.05403320000914,499.0540660999977,499.07218390000344,499.07218390000344,499.07218390000344,499.5737291999976,499.5737291999976,500.30847950000316,['m'],[1.2271944999956759],[None],,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.3092190000025,500.32024139999703,503.31928640000115,503.3068091000023,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
